NO,시군구,계약년월,거래금액(만원),기간,금값(1g)
3061,서울특별시 송파구 방이동,201910,136800,,
3062,서울특별시 송파구 장지동,201910,90000,,
3063,서울특별시 송파구 오금동,201910,53000,,
3064,서울특별시 송파구 신천동,201910,167000,,
3065,서울특별시 송파구 잠실동,201910,183000,,
3066,서울특별시 송파구 잠실동,201910,225000,,
3067,서울특별시 송파구 오금동,201910,139500,,
3068,서울특별시 송파구 문정동,201910,128000,,
3069,서울특별시 송파구 거여동,201910,100000,,
3070,서울특별시 송파구 장지동,201910,102000,,
3071,서울특별시 송파구 잠실동,201910,200000,,
3072,서울특별시 송파구 장지동,201910,96400,,
3073,서울특별시 송파구 풍납동,201910,74000,,
3074,서울특별시 송파구 잠실동,201910,210000,,
3075,서울특별시 송파구 잠실동,201910,185000,,
3076,서울특별시 송파구 마천동,201910,78800,,
3077,서울특별시 송파구 잠실동,201910,190000,,
3078,서울특별시 송파구 잠실동,201910,181700,,
3079,서울특별시 송파구 오금동,201910,150000,,
3080,서울특별시 송파구 신천동,201910,145000,,
3081,서울특별시 송파구 문정동,201910,172000,,
3082,서울특별시 송파구 마천동,201910,59000,,
3083,서울특별시 송파구 문정동,201910,146000,,
3084,서울특별시 송파구 잠실동,201910,184500,,
3085,서울특별시 송파구 신천동,201910,156000,,
3086,서울특별시 송파구 풍납동,201910,89500,,
3087,서울특별시 송파구 문정동,201910,126500,,
3088,서울특별시 송파구 장지동,201910,76500,,
3089,서울특별시 송파구 장지동,201910,125000,,
3090,서울특별시 송파구 잠실동,201910,198425,,
3091,서울특별시 송파구 신천동,201910,165000,,
3092,서울특별시 송파구 잠실동,201910,193500,,
3093,서울특별시 송파구 잠실동,201910,170000,,
3094,서울특별시 송파구 마천동,201910,37700,,
3095,서울특별시 송파구 가락동,201910,78700,,
3096,서울특별시 송파구 신천동,201910,145000,,
3097,서울특별시 송파구 문정동,201910,83600,,
3098,서울특별시 송파구 잠실동,201910,220420,,
3099,서울특별시 송파구 가락동,201910,95000,,
3100,서울특별시 송파구 풍납동,201910,67000,,
3101,서울특별시 송파구 풍납동,201910,90000,,
3102,서울특별시 송파구 장지동,201910,140000,,
3103,서울특별시 송파구 잠실동,201910,226925,,
3104,서울특별시 송파구 오금동,201910,100000,,
3105,서울특별시 송파구 풍납동,201910,64000,,
3106,서울특별시 송파구 석촌동,201910,112500,,
3107,서울특별시 송파구 잠실동,201910,219425,,
3108,서울특별시 송파구 가락동,201910,95000,,
3109,서울특별시 송파구 송파동,201910,86300,,
3110,서울특별시 송파구 거여동,201910,62200,,
3111,서울특별시 송파구 오금동,201910,54000,,
3112,서울특별시 송파구 잠실동,201910,135000,,
3113,서울특별시 송파구 가락동,201910,88700,,
3114,서울특별시 송파구 방이동,201910,230000,,
3115,서울특별시 송파구 잠실동,201910,219000,,
3116,서울특별시 송파구 잠실동,201910,168000,,
3117,서울특별시 송파구 잠실동,201910,344000,,
3118,서울특별시 송파구 장지동,201910,129000,,
3119,서울특별시 송파구 가락동,201910,86000,,
3120,서울특별시 송파구 잠실동,201910,216000,,
3121,서울특별시 송파구 풍납동,201910,86500,,
3122,서울특별시 송파구 문정동,201910,181000,,
3123,서울특별시 송파구 잠실동,201910,188000,,
3124,서울특별시 송파구 방이동,201910,199500,,
3125,서울특별시 송파구 장지동,201910,130000,,
3126,서울특별시 송파구 풍납동,201910,70000,,
3127,서울특별시 송파구 가락동,201910,16000,,
3128,서울특별시 송파구 거여동,201910,70000,,
3129,서울특별시 송파구 송파동,201910,130000,,
3130,서울특별시 송파구 송파동,201910,124000,,
3131,서울특별시 송파구 방이동,201910,180000,,
3132,서울특별시 송파구 풍납동,201910,45200,,
3133,서울특별시 송파구 방이동,201910,100000,,
3134,서울특별시 송파구 풍납동,201910,52000,,
3135,서울특별시 송파구 풍납동,201910,75000,,
3136,서울특별시 송파구 방이동,201910,219000,,
3137,서울특별시 송파구 잠실동,201910,195000,,
3138,서울특별시 송파구 풍납동,201910,105000,,
3139,서울특별시 송파구 잠실동,201910,200000,,
3140,서울특별시 송파구 문정동,201910,127000,,
3141,서울특별시 송파구 문정동,201910,113500,,
3142,서울특별시 송파구 신천동,201910,81000,,
3143,서울특별시 송파구 가락동,201910,88000,,
3144,서울특별시 송파구 잠실동,201910,216000,,
3145,서울특별시 송파구 가락동,201910,85000,,
3146,서울특별시 송파구 잠실동,201910,219000,,
3147,서울특별시 송파구 가락동,201910,88000,,
3148,서울특별시 송파구 문정동,201910,59800,,
3149,서울특별시 송파구 장지동,201910,89900,,
3150,서울특별시 송파구 잠실동,201910,240000,,
3151,서울특별시 송파구 문정동,201910,49000,,
3152,서울특별시 송파구 가락동,201910,129500,,
3153,서울특별시 송파구 방이동,201910,256000,,
3154,서울특별시 송파구 잠실동,201910,299000,,
3155,서울특별시 송파구 장지동,201910,102000,,
3156,서울특별시 송파구 문정동,201910,130000,,
3157,서울특별시 송파구 문정동,201910,115000,,
3158,서울특별시 송파구 잠실동,201910,159000,,
3159,서울특별시 송파구 잠실동,201910,153000,,
3160,서울특별시 송파구 방이동,201910,175000,,
3161,서울특별시 송파구 가락동,201910,83000,,
3162,서울특별시 송파구 송파동,201910,153000,,
3163,서울특별시 송파구 방이동,201910,252500,,
3164,서울특별시 송파구 문정동,201910,49800,,
3165,서울특별시 송파구 방이동,201910,165000,,
3166,서울특별시 송파구 오금동,201910,80000,,
3167,서울특별시 송파구 잠실동,201910,172000,,
3168,서울특별시 송파구 가락동,201910,42000,,
3169,서울특별시 송파구 문정동,201910,161250,,
3170,서울특별시 송파구 문정동,201910,125000,,
3171,서울특별시 송파구 풍납동,201910,64000,,
3172,서울특별시 송파구 가락동,201910,85500,,
3173,서울특별시 송파구 잠실동,201910,95000,,
3174,서울특별시 송파구 풍납동,201910,79200,,
3175,서울특별시 송파구 방이동,201910,155000,,
3176,서울특별시 송파구 마천동,201910,74000,,
3177,서울특별시 송파구 잠실동,201910,189000,,
3178,서울특별시 송파구 풍납동,201910,89500,,
3179,서울특별시 송파구 신천동,201910,150000,,
3180,서울특별시 송파구 잠실동,201910,180000,,
3181,서울특별시 송파구 오금동,201910,63500,,
3182,서울특별시 송파구 가락동,201910,130000,,
3183,서울특별시 송파구 잠실동,201910,222425,,
3184,서울특별시 송파구 오금동,201910,52000,,
3185,서울특별시 송파구 문정동,201910,65800,,
3186,서울특별시 송파구 장지동,201910,75000,,
3187,서울특별시 송파구 방이동,201910,168000,,
3188,서울특별시 송파구 장지동,201910,73800,,
3189,서울특별시 송파구 풍납동,201910,93000,,
3190,서울특별시 송파구 거여동,201910,48000,,
3191,서울특별시 송파구 풍납동,201910,94000,,
3192,서울특별시 송파구 잠실동,201910,155000,,
3193,서울특별시 송파구 잠실동,201910,189000,,
3194,서울특별시 송파구 마천동,201910,80500,,
3195,서울특별시 송파구 문정동,201910,63800,,
3196,서울특별시 송파구 가락동,201910,89800,,
3197,서울특별시 송파구 문정동,201910,60000,,
3198,서울특별시 송파구 방이동,201910,124500,,
3199,서울특별시 송파구 잠실동,201910,195000,,
3200,서울특별시 송파구 잠실동,201910,220000,,
3201,서울특별시 송파구 방이동,201910,153000,,
3202,서울특별시 송파구 가락동,201910,74800,,
3203,서울특별시 송파구 오금동,201910,67500,,
3204,서울특별시 송파구 장지동,201910,144700,,
3205,서울특별시 송파구 가락동,201910,130000,,
3206,서울특별시 송파구 잠실동,201910,213000,,
3207,서울특별시 송파구 신천동,201910,149500,,
3208,서울특별시 송파구 풍납동,201910,89500,,
3209,서울특별시 송파구 문정동,201910,55000,,
3210,서울특별시 송파구 가락동,201910,53000,,
3211,서울특별시 송파구 신천동,201910,84500,,
3212,서울특별시 송파구 잠실동,201910,213400,,
3213,서울특별시 송파구 신천동,201910,170000,,
3214,서울특별시 송파구 장지동,201910,90000,,
3215,서울특별시 송파구 가락동,201910,89500,,
3216,서울특별시 송파구 오금동,201910,53200,,
3217,서울특별시 송파구 풍납동,201910,55900,,
3218,서울특별시 송파구 풍납동,201910,43000,,
3219,서울특별시 송파구 오금동,201910,150000,,
3220,서울특별시 송파구 송파동,201910,89000,,
3221,서울특별시 송파구 잠실동,201910,227000,,
3222,서울특별시 송파구 장지동,201910,101000,,
3223,서울특별시 송파구 거여동,201910,62000,,
3224,서울특별시 송파구 풍납동,201910,79000,,
3225,서울특별시 송파구 장지동,201910,99000,,
3226,서울특별시 송파구 장지동,201910,85000,,
3227,서울특별시 송파구 잠실동,201910,251000,,
3228,서울특별시 송파구 거여동,201910,66800,,
3229,서울특별시 송파구 방이동,201910,81000,,
3230,서울특별시 송파구 방이동,201910,94300,,
3231,서울특별시 송파구 방이동,201910,170000,,
3232,서울특별시 송파구 문정동,201910,73500,,
3233,서울특별시 송파구 풍납동,201910,83000,,
3234,서울특별시 송파구 문정동,201910,62500,,
3235,서울특별시 송파구 가락동,201910,77000,,
3236,서울특별시 송파구 가락동,201910,86500,,
3237,서울특별시 송파구 잠실동,201910,160000,,
3238,서울특별시 송파구 잠실동,201910,222000,,
3239,서울특별시 송파구 가락동,201910,77000,,
3240,서울특별시 송파구 거여동,201910,92500,,
3241,서울특별시 송파구 문정동,201910,55300,,
3242,서울특별시 송파구 장지동,201910,82000,,
3243,서울특별시 송파구 신천동,201910,167500,,
3244,서울특별시 송파구 문정동,201910,94200,,
3245,서울특별시 송파구 풍납동,201910,54100,,
3246,서울특별시 송파구 잠실동,201910,156000,,
3247,서울특별시 송파구 방이동,201910,244000,,
3248,서울특별시 송파구 가락동,201910,85500,,
3249,서울특별시 송파구 가락동,201910,109000,,
3250,서울특별시 송파구 방이동,201910,59600,,
3251,서울특별시 송파구 송파동,201910,94500,,
3252,서울특별시 송파구 신천동,201910,162300,,
3253,서울특별시 송파구 거여동,201910,80500,,
3254,서울특별시 송파구 신천동,201910,164000,,
3255,서울특별시 송파구 장지동,201910,123000,,
3256,서울특별시 송파구 방이동,201910,22900,,
3257,서울특별시 송파구 송파동,201910,135000,,
3258,서울특별시 송파구 잠실동,201910,201560,,
3259,서울특별시 송파구 잠실동,201910,183000,,
3260,서울특별시 송파구 석촌동,201910,89000,,
3261,서울특별시 송파구 장지동,201910,75000,,
3262,서울특별시 송파구 장지동,201910,85000,,
3263,서울특별시 송파구 가락동,201910,80000,,
3264,서울특별시 송파구 송파동,201910,96000,,
3265,서울특별시 송파구 잠실동,201910,198425,,
3266,서울특별시 송파구 송파동,201910,138000,,
3267,서울특별시 송파구 신천동,201910,159000,,
3268,서울특별시 송파구 문정동,201910,48500,,
3269,서울특별시 송파구 잠실동,201910,198560,,
3270,서울특별시 송파구 문정동,201910,52000,,
3271,서울특별시 송파구 잠실동,201910,228000,,
3272,서울특별시 송파구 잠실동,201910,245000,,
3273,서울특별시 송파구 풍납동,201910,79300,,
3274,서울특별시 송파구 거여동,201910,59000,,
3275,서울특별시 송파구 문정동,201910,62000,,
3276,서울특별시 송파구 풍납동,201910,76300,,
3277,서울특별시 송파구 가락동,201910,90000,,
3278,서울특별시 송파구 문정동,201910,60000,,
3279,서울특별시 송파구 신천동,201910,94000,,
3280,서울특별시 송파구 가락동,201910,53500,,
3281,서울특별시 송파구 잠실동,201910,288000,,
3282,서울특별시 송파구 잠실동,201910,198000,,
3283,서울특별시 송파구 가락동,201910,100000,,
3284,서울특별시 송파구 신천동,201910,160000,,
3285,서울특별시 송파구 문정동,201910,74000,,
3286,서울특별시 송파구 문정동,201910,60000,,
3287,서울특별시 송파구 장지동,201910,130000,,
3288,서울특별시 송파구 문정동,201910,53950,,
3289,서울특별시 송파구 신천동,201910,172000,,
3290,서울특별시 송파구 거여동,201910,57000,,
3291,서울특별시 송파구 가락동,201910,127500,,
3292,서울특별시 송파구 거여동,201910,44800,,
3293,서울특별시 송파구 잠실동,201910,197000,,
3294,서울특별시 송파구 신천동,201910,158000,,
3295,서울특별시 송파구 방이동,201910,94000,,
3296,서울특별시 송파구 풍납동,201910,86800,,
3297,서울특별시 송파구 신천동,201910,170000,,
3298,서울특별시 송파구 방이동,201910,176000,,
3299,서울특별시 송파구 잠실동,201910,175500,,
3300,서울특별시 송파구 송파동,201910,149000,,
3301,서울특별시 송파구 거여동,201910,55900,,
3302,서울특별시 송파구 풍납동,201910,72300,,
3303,서울특별시 송파구 잠실동,201910,148000,,
